Iteration	Mu	Sigma	Accept
3338	-1.170751e+00	3.891013e-01	false
3339	-1.170751e+00	3.891013e-01	false
3340	-1.170751e+00	3.891013e-01	false
3341	-1.170751e+00	3.891013e-01	false
3342	-1.170751e+00	3.891013e-01	false
3343	-1.170751e+00	3.891013e-01	false
3344	-1.170751e+00	3.891013e-01	false
3345	-1.170751e+00	3.891013e-01	false
3346	-1.170751e+00	3.891013e-01	false
3347	-8.078385e-01	3.984092e-01	true
3348	-8.078385e-01	3.984092e-01	false
3349	-8.078385e-01	3.984092e-01	false
3350	-8.078385e-01	3.984092e-01	false
3351	-7.300210e-01	3.980163e-01	true
3352	-7.807066e-01	4.024665e-01	true
3353	-1.001495e+00	3.990317e-01	true
3354	-1.001495e+00	3.990317e-01	false
3355	-7.850907e-01	3.818384e-01	true
3356	-6.787849e-01	3.869350e-01	true
3357	-6.787849e-01	3.869350e-01	false
3358	-7.534234e-01	3.721571e-01	true
3359	-7.772681e-01	3.676378e-01	true
3360	-7.772681e-01	3.676378e-01	false
3361	-7.772681e-01	3.676378e-01	false
3362	-9.976579e-01	3.746273e-01	true
3363	-9.976579e-01	3.746273e-01	false
3364	-1.251009e+00	3.898622e-01	true
3365	-1.251009e+00	3.898622e-01	false
3366	-1.251009e+00	3.898622e-01	false
3367	-1.251009e+00	3.898622e-01	false
3368	-1.251009e+00	3.898622e-01	false
3369	-1.251009e+00	3.898622e-01	false
3370	-1.067768e+00	3.879703e-01	true
3371	-1.067768e+00	3.879703e-01	false
3372	-1.067768e+00	3.879703e-01	false
3373	-1.067768e+00	3.879703e-01	false
3374	-1.067768e+00	3.879703e-01	false
3375	-1.067768e+00	3.879703e-01	false
3376	-1.067768e+00	3.879703e-01	false
3377	-1.067768e+00	3.879703e-01	false
3378	-1.176514e+00	3.940530e-01	true
3379	-1.214918e+00	4.073158e-01	true
3380	-1.077351e+00	4.103151e-01	true
3381	-7.256242e-01	4.184781e-01	true
3382	-8.906529e-01	4.041039e-01	true
3383	-8.906529e-01	4.041039e-01	false
3384	-8.906529e-01	4.041039e-01	false
3385	-8.906529e-01	4.041039e-01	false
3386	-8.906529e-01	4.041039e-01	false
3387	-8.906529e-01	4.041039e-01	false
3388	-8.906529e-01	4.041039e-01	false
3389	-8.906529e-01	4.041039e-01	false
3390	-8.906529e-01	4.041039e-01	false
3391	-8.906529e-01	4.041039e-01	false
3392	-8.906529e-01	4.041039e-01	false
3393	-1.017426e+00	3.968338e-01	true
3394	-1.017426e+00	3.968338e-01	false
3395	-1.310004e+00	4.128499e-01	true
3396	-1.310004e+00	4.128499e-01	false
3397	-1.310004e+00	4.128499e-01	false
3398	-1.310004e+00	4.128499e-01	false
3399	-1.402147e+00	4.073454e-01	true
3400	-1.402147e+00	4.073454e-01	false
3401	-1.402147e+00	4.073454e-01	false
3402	-1.434880e+00	3.930037e-01	true
3403	-1.588133e+00	4.096231e-01	true
3404	-1.588133e+00	4.096231e-01	false
3405	-1.538376e+00	4.027663e-01	true
3406	-1.327441e+00	3.872077e-01	true
3407	-1.327441e+00	3.872077e-01	false
3408	-1.363912e+00	4.032305e-01	true
3409	-1.363912e+00	4.032305e-01	false
3410	-1.363912e+00	4.032305e-01	false
3411	-1.363912e+00	4.032305e-01	false
3412	-1.363912e+00	4.032305e-01	false
3413	-1.363912e+00	4.032305e-01	false
3414	-1.363912e+00	4.032305e-01	false
3415	-1.363912e+00	4.032305e-01	false
3416	-1.363912e+00	4.032305e-01	false
3417	-1.363912e+00	4.032305e-01	false
3418	-1.363912e+00	4.032305e-01	false
3419	-1.363912e+00	4.032305e-01	false
3420	-1.363912e+00	4.032305e-01	false
3421	-1.363912e+00	4.032305e-01	false
3422	-1.363912e+00	4.032305e-01	false
3423	-1.363912e+00	4.032305e-01	false
3424	-1.363912e+00	4.032305e-01	false
3425	-1.363912e+00	4.032305e-01	false
3426	-1.352430e+00	4.096039e-01	true
3427	-1.250876e+00	4.047246e-01	true
3428	-1.151290e+00	4.021984e-01	true
3429	-1.151290e+00	4.021984e-01	false
3430	-1.151290e+00	4.021984e-01	false
3431	-1.266468e+00	4.015100e-01	true
3432	-1.113369e+00	4.003536e-01	true
3433	-1.113369e+00	4.003536e-01	false
3434	-1.209400e+00	3.995924e-01	true
3435	-1.209400e+00	3.995924e-01	false
3436	-1.236298e+00	3.962084e-01	true
3437	-1.772995e+00	4.032837e-01	true
3438	-1.701343e+00	4.092537e-01	true
3439	-1.515169e+00	4.292405e-01	true
3440	-1.515169e+00	4.292405e-01	false
3441	-1.515169e+00	4.292405e-01	false
3442	-1.515169e+00	4.292405e-01	false
3443	-1.644521e+00	4.219337e-01	true
3444	-1.501011e+00	4.198113e-01	true
3445	-1.419183e+00	4.096115e-01	true
3446	-1.419183e+00	4.096115e-01	false
3447	-1.419183e+00	4.096115e-01	false
3448	-1.275472e+00	4.264668e-01	true
3449	-1.461500e+00	4.393527e-01	true
3450	-1.259096e+00	4.575011e-01	true
3451	-1.116295e+00	4.654512e-01	true
3452	-1.098596e+00	4.641128e-01	true
3453	-1.041271e+00	4.509772e-01	true
3454	-1.041271e+00	4.509772e-01	false
3455	-1.070479e+00	4.614959e-01	true
3456	-1.142545e+00	4.742039e-01	true
3457	-1.142545e+00	4.742039e-01	false
3458	-1.142545e+00	4.742039e-01	false
3459	-1.133707e+00	4.754755e-01	true
3460	-1.133707e+00	4.754755e-01	false
3461	-1.133707e+00	4.754755e-01	false
3462	-1.133707e+00	4.754755e-01	false
3463	-1.133707e+00	4.754755e-01	false
3464	-1.133707e+00	4.754755e-01	false
3465	-1.253864e+00	4.870785e-01	true
3466	-1.253864e+00	4.870785e-01	false
3467	-1.253864e+00	4.870785e-01	false
3468	-1.253864e+00	4.870785e-01	false
3469	-1.253864e+00	4.870785e-01	false
3470	-1.253864e+00	4.870785e-01	false
3471	-1.260522e+00	4.977877e-01	true
3472	-1.217824e+00	4.870325e-01	true
3473	-1.217824e+00	4.870325e-01	false
3474	-7.050454e-01	4.803789e-01	true
3475	-7.050454e-01	4.803789e-01	false
3476	-1.017731e+00	4.814940e-01	true
3477	-1.017731e+00	4.814940e-01	false
3478	-1.017731e+00	4.814940e-01	false
3479	-1.017731e+00	4.814940e-01	false
3480	-7.812970e-01	4.858112e-01	true
3481	-7.812970e-01	4.858112e-01	false
3482	-7.812970e-01	4.858112e-01	false
3483	-7.812970e-01	4.858112e-01	false
3484	-7.812970e-01	4.858112e-01	false
3485	-7.812970e-01	4.858112e-01	false
3486	-7.812970e-01	4.858112e-01	false
3487	-7.812970e-01	4.858112e-01	false
3488	-7.812970e-01	4.858112e-01	false
3489	-7.812970e-01	4.858112e-01	false
3490	-7.812970e-01	4.858112e-01	false
3491	-7.812970e-01	4.858112e-01	false
3492	-1.078573e+00	4.769961e-01	true
3493	-1.078573e+00	4.769961e-01	false
3494	-1.078573e+00	4.769961e-01	false
3495	-1.078573e+00	4.769961e-01	false
3496	-1.078573e+00	4.769961e-01	false
3497	-1.078573e+00	4.769961e-01	false
3498	-1.078573e+00	4.769961e-01	false
3499	-1.234468e+00	4.833982e-01	true
3500	-1.234468e+00	4.833982e-01	false
3501	-1.234468e+00	4.833982e-01	false
3502	-1.234468e+00	4.833982e-01	false
3503	-1.234468e+00	4.833982e-01	false
3504	-1.234468e+00	4.833982e-01	false
3505	-1.234468e+00	4.833982e-01	false
3506	-1.234468e+00	4.833982e-01	false
3507	-1.234468e+00	4.833982e-01	false
3508	-1.234468e+00	4.833982e-01	false
3509	-1.234468e+00	4.833982e-01	false
3510	-1.234468e+00	4.833982e-01	false
3511	-1.234468e+00	4.833982e-01	false
3512	-1.234468e+00	4.833982e-01	false
3513	-1.234468e+00	4.833982e-01	false
3514	-1.234468e+00	4.833982e-01	false
3515	-1.234468e+00	4.833982e-01	false
3516	-1.234468e+00	4.833982e-01	false
3517	-1.234468e+00	4.833982e-01	false
3518	-1.234468e+00	4.833982e-01	false
3519	-1.234468e+00	4.833982e-01	false
3520	-1.234468e+00	4.833982e-01	false
3521	-1.234468e+00	4.833982e-01	false
3522	-1.234468e+00	4.833982e-01	false
3523	-1.234468e+00	4.833982e-01	false
3524	-1.234468e+00	4.833982e-01	false
3525	-1.234468e+00	4.833982e-01	false
3526	-1.234468e+00	4.833982e-01	false
3527	-1.234468e+00	4.833982e-01	false
3528	-1.234468e+00	4.833982e-01	false
3529	-1.234468e+00	4.833982e-01	false
3530	-1.234468e+00	4.833982e-01	false
3531	-9.225442e-01	4.847125e-01	true
3532	-9.225442e-01	4.847125e-01	false
3533	-1.200824e+00	4.847267e-01	true
3534	-1.200824e+00	4.847267e-01	false
3535	-1.200824e+00	4.847267e-01	false
3536	-1.165631e+00	4.810269e-01	true
3537	-1.248149e+00	4.881363e-01	true
3538	-1.130932e+00	4.772644e-01	true
3539	-1.130932e+00	4.772644e-01	false
3540	-1.193016e+00	4.853169e-01	true
3541	-1.193016e+00	4.853169e-01	false
3542	-1.193016e+00	4.853169e-01	false
3543	-1.193016e+00	4.853169e-01	false
3544	-1.193016e+00	4.853169e-01	false
3545	-1.281430e+00	4.777391e-01	true
3546	-1.281430e+00	4.777391e-01	false
3547	-1.281430e+00	4.777391e-01	false
3548	-1.568193e+00	4.760212e-01	true
3549	-1.568193e+00	4.760212e-01	false
3550	-1.568193e+00	4.760212e-01	false
3551	-1.649669e+00	4.872928e-01	true
3552	-1.815265e+00	4.896851e-01	true
3553	-1.815265e+00	4.896851e-01	false
3554	-1.815265e+00	4.896851e-01	false
3555	-1.815265e+00	4.896851e-01	false
3556	-1.815265e+00	4.896851e-01	false
3557	-1.815265e+00	4.896851e-01	false
3558	-1.815265e+00	4.896851e-01	false
3559	-1.815265e+00	4.896851e-01	false
3560	-1.815265e+00	4.896851e-01	false
3561	-1.815265e+00	4.896851e-01	false
3562	-1.815265e+00	4.896851e-01	false
3563	-1.789498e+00	4.805839e-01	true
3564	-1.588707e+00	4.777280e-01	true
3565	-1.004215e+00	4.924461e-01	true
3566	-1.004215e+00	4.924461e-01	false
3567	-1.004215e+00	4.924461e-01	false
3568	-9.886448e-01	4.906670e-01	true
3569	-9.886448e-01	4.906670e-01	false
3570	-9.886448e-01	4.906670e-01	false
3571	-9.886448e-01	4.906670e-01	false
3572	-9.886448e-01	4.906670e-01	false
3573	-9.886448e-01	4.906670e-01	false
3574	-9.325655e-01	4.731496e-01	true
3575	-9.325655e-01	4.731496e-01	false
3576	-9.325655e-01	4.731496e-01	false
3577	-9.325655e-01	4.731496e-01	false
3578	-9.325655e-01	4.731496e-01	false
3579	-9.325655e-01	4.731496e-01	false
3580	-9.325655e-01	4.731496e-01	false
3581	-9.325655e-01	4.731496e-01	false
3582	-9.325655e-01	4.731496e-01	false
3583	-9.325655e-01	4.731496e-01	false
3584	-9.325655e-01	4.731496e-01	false
3585	-9.325655e-01	4.731496e-01	false
3586	-9.325655e-01	4.731496e-01	false
3587	-9.004781e-01	4.746613e-01	true
3588	-9.004781e-01	4.746613e-01	false
3589	-1.273902e+00	4.773805e-01	true
3590	-1.273902e+00	4.773805e-01	false
3591	-1.057740e+00	4.855001e-01	true
3592	-1.057740e+00	4.855001e-01	false
3593	-1.057740e+00	4.855001e-01	false
3594	-1.057740e+00	4.855001e-01	false
3595	-1.057740e+00	4.855001e-01	false
3596	-1.057740e+00	4.855001e-01	false
3597	-1.057740e+00	4.855001e-01	false
3598	-1.057740e+00	4.855001e-01	false
3599	-1.057740e+00	4.855001e-01	false
3600	-1.057740e+00	4.855001e-01	false
3601	-1.057740e+00	4.855001e-01	false
3602	-1.057740e+00	4.855001e-01	false
3603	-1.057740e+00	4.855001e-01	false
3604	-1.057740e+00	4.855001e-01	false
3605	-1.057740e+00	4.855001e-01	false
3606	-1.057740e+00	4.855001e-01	false
3607	-1.057740e+00	4.855001e-01	false
3608	-1.057740e+00	4.855001e-01	false
3609	-1.057740e+00	4.855001e-01	false
3610	-1.057740e+00	4.855001e-01	false
3611	-1.057740e+00	4.855001e-01	false
3612	-1.057740e+00	4.855001e-01	false
3613	-1.057740e+00	4.855001e-01	false
3614	-1.057740e+00	4.855001e-01	false
3615	-1.052654e+00	4.818795e-01	true
3616	-1.052654e+00	4.818795e-01	false
3617	-1.052654e+00	4.818795e-01	false
3618	-1.014659e+00	4.814240e-01	true
3619	-1.014659e+00	4.814240e-01	false
3620	-1.014659e+00	4.814240e-01	false
3621	-1.014659e+00	4.814240e-01	false
3622	-1.014659e+00	4.814240e-01	false
3623	-1.014659e+00	4.814240e-01	false
3624	-1.014659e+00	4.814240e-01	false
3625	-1.014659e+00	4.814240e-01	false
3626	-1.014659e+00	4.814240e-01	false
3627	-1.014659e+00	4.814240e-01	false
3628	-1.014659e+00	4.814240e-01	false
3629	-1.014659e+00	4.814240e-01	false
3630	-1.014659e+00	4.814240e-01	false
3631	-1.014659e+00	4.814240e-01	false
3632	-1.014659e+00	4.814240e-01	false
3633	-9.553546e-01	4.792752e-01	true
3634	-9.553546e-01	4.792752e-01	false
3635	-9.553546e-01	4.792752e-01	false
3636	-9.553546e-01	4.792752e-01	false
3637	-9.553546e-01	4.792752e-01	false
3638	-7.073041e-01	4.966509e-01	true
3639	-7.073041e-01	4.966509e-01	false
3640	-7.073041e-01	4.966509e-01	false
3641	-8.031913e-01	4.927995e-01	true
3642	-7.472563e-01	4.771609e-01	true
3643	-7.472563e-01	4.771609e-01	false
3644	-7.472563e-01	4.771609e-01	false
3645	-7.472563e-01	4.771609e-01	false
3646	-7.472563e-01	4.771609e-01	false
3647	-7.472563e-01	4.771609e-01	false
3648	-7.472563e-01	4.771609e-01	false
3649	-8.309843e-01	4.904609e-01	true
3650	-8.309843e-01	4.904609e-01	false
3651	-8.309843e-01	4.904609e-01	false
3652	-8.309843e-01	4.904609e-01	false
3653	-8.309843e-01	4.904609e-01	false
3654	-1.036516e+00	4.948993e-01	true
3655	-1.036516e+00	4.948993e-01	false
3656	-1.036516e+00	4.948993e-01	false
3657	-1.036516e+00	4.948993e-01	false
3658	-1.036516e+00	4.948993e-01	false
3659	-1.232932e+00	4.843866e-01	true
3660	-1.518717e+00	4.805936e-01	true
3661	-1.518717e+00	4.805936e-01	false
3662	-1.518717e+00	4.805936e-01	false
3663	-1.542449e+00	4.704744e-01	true
3664	-1.542449e+00	4.704744e-01	false
3665	-1.542449e+00	4.704744e-01	false
3666	-1.542449e+00	4.704744e-01	false
3667	-1.542449e+00	4.704744e-01	false
3668	-1.670471e+00	4.609603e-01	true
3669	-1.670471e+00	4.609603e-01	false
3670	-1.670471e+00	4.609603e-01	false
3671	-1.670471e+00	4.609603e-01	false
3672	-1.670471e+00	4.609603e-01	false
3673	-1.637345e+00	4.603173e-01	true
3674	-1.783725e+00	4.589440e-01	true
3675	-1.613850e+00	4.468230e-01	true
3676	-1.613850e+00	4.468230e-01	false
3677	-1.613850e+00	4.468230e-01	false
3678	-1.613850e+00	4.468230e-01	false
3679	-1.613850e+00	4.468230e-01	false
3680	-1.613850e+00	4.468230e-01	false
3681	-1.613850e+00	4.468230e-01	false
3682	-1.613850e+00	4.468230e-01	false
3683	-1.613850e+00	4.468230e-01	false
3684	-1.613850e+00	4.468230e-01	false
3685	-1.613850e+00	4.468230e-01	false
3686	-1.613850e+00	4.468230e-01	false
3687	-1.613850e+00	4.468230e-01	false
3688	-1.613850e+00	4.468230e-01	false
3689	-1.613850e+00	4.468230e-01	false
3690	-1.613850e+00	4.468230e-01	false
3691	-1.613850e+00	4.468230e-01	false
3692	-1.613850e+00	4.468230e-01	false
3693	-1.613850e+00	4.468230e-01	false
3694	-1.613850e+00	4.468230e-01	false
3695	-1.613850e+00	4.468230e-01	false
3696	-1.613850e+00	4.468230e-01	false
3697	-1.613850e+00	4.468230e-01	false
3698	-1.613850e+00	4.468230e-01	false
3699	-1.613850e+00	4.468230e-01	false
3700	-1.613850e+00	4.468230e-01	false
3701	-1.613850e+00	4.468230e-01	false
3702	-1.613850e+00	4.468230e-01	false
3703	-1.613850e+00	4.468230e-01	false
3704	-1.613850e+00	4.468230e-01	false
3705	-1.613850e+00	4.468230e-01	false
3706	-1.613850e+00	4.468230e-01	false
3707	-1.613850e+00	4.468230e-01	false
3708	-1.613850e+00	4.468230e-01	false
3709	-1.613850e+00	4.468230e-01	false
3710	-1.613850e+00	4.468230e-01	false
3711	-1.613850e+00	4.468230e-01	false
3712	-1.613850e+00	4.468230e-01	false
3713	-1.613850e+00	4.468230e-01	false
3714	-1.613850e+00	4.468230e-01	false
3715	-1.613850e+00	4.468230e-01	false
3716	-1.613850e+00	4.468230e-01	false
3717	-1.613850e+00	4.468230e-01	false
3718	-1.613850e+00	4.468230e-01	false
3719	-1.613850e+00	4.468230e-01	false
3720	-1.613850e+00	4.468230e-01	false
3721	-1.613850e+00	4.468230e-01	false
3722	-1.613850e+00	4.468230e-01	false
3723	-1.613850e+00	4.468230e-01	false
3724	-1.613850e+00	4.468230e-01	false
3725	-1.613850e+00	4.468230e-01	false
3726	-1.613850e+00	4.468230e-01	false
3727	-1.613850e+00	4.468230e-01	false
3728	-1.613850e+00	4.468230e-01	false
3729	-1.613850e+00	4.468230e-01	false
3730	-1.613850e+00	4.468230e-01	false
3731	-1.613850e+00	4.468230e-01	false
3732	-1.613850e+00	4.468230e-01	false
3733	-1.613850e+00	4.468230e-01	false
3734	-1.613850e+00	4.468230e-01	false
3735	-1.613850e+00	4.468230e-01	false
3736	-1.613850e+00	4.468230e-01	false
3737	-1.613850e+00	4.468230e-01	false
3738	-1.613850e+00	4.468230e-01	false
3739	-1.613850e+00	4.468230e-01	false
3740	-1.613850e+00	4.468230e-01	false
3741	-1.613850e+00	4.468230e-01	false
3742	-1.613850e+00	4.468230e-01	false
3743	-1.613850e+00	4.468230e-01	false
3744	-1.613850e+00	4.468230e-01	false
3745	-1.613850e+00	4.468230e-01	false
3746	-1.613850e+00	4.468230e-01	false
3747	-1.613850e+00	4.468230e-01	false
3748	-1.613850e+00	4.468230e-01	false
3749	-1.613850e+00	4.468230e-01	false
3750	-1.613850e+00	4.468230e-01	false
3751	-1.613850e+00	4.468230e-01	false
3752	-1.613850e+00	4.468230e-01	false
3753	-1.613850e+00	4.468230e-01	false
3754	-1.613850e+00	4.468230e-01	false
3755	-1.613850e+00	4.468230e-01	false
3756	-1.613850e+00	4.468230e-01	false
3757	-1.613850e+00	4.468230e-01	false
3758	-1.613850e+00	4.468230e-01	false
3759	-1.613850e+00	4.468230e-01	false
3760	-1.613850e+00	4.468230e-01	false
3761	-1.613850e+00	4.468230e-01	false
3762	-1.613850e+00	4.468230e-01	false
3763	-1.613850e+00	4.468230e-01	false
3764	-1.613850e+00	4.468230e-01	false
3765	-1.613850e+00	4.468230e-01	false
3766	-1.613850e+00	4.468230e-01	false
3767	-1.613850e+00	4.468230e-01	false
3768	-1.613850e+00	4.468230e-01	false
3769	-1.613850e+00	4.468230e-01	false
3770	-1.613850e+00	4.468230e-01	false
3771	-1.613850e+00	4.468230e-01	false
3772	-1.613850e+00	4.468230e-01	false
3773	-1.613850e+00	4.468230e-01	false
3774	-1.613850e+00	4.468230e-01	false
3775	-1.613850e+00	4.468230e-01	false
3776	-1.613850e+00	4.468230e-01	false
3777	-1.613850e+00	4.468230e-01	false
3778	-1.613850e+00	4.468230e-01	false
3779	-1.613850e+00	4.468230e-01	false
3780	-1.613850e+00	4.468230e-01	false
3781	-1.613850e+00	4.468230e-01	false
3782	-1.613850e+00	4.468230e-01	false
3783	-1.613850e+00	4.468230e-01	false
3784	-1.613850e+00	4.468230e-01	false
3785	-1.613850e+00	4.468230e-01	false
3786	-1.613850e+00	4.468230e-01	false
3787	-1.613850e+00	4.468230e-01	false
3788	-1.613850e+00	4.468230e-01	false
3789	-1.613850e+00	4.468230e-01	false
3790	-1.613850e+00	4.468230e-01	false
3791	-1.613850e+00	4.468230e-01	false
3792	-1.613850e+00	4.468230e-01	false
3793	-1.613850e+00	4.468230e-01	false
3794	-1.613850e+00	4.468230e-01	false
3795	-1.613850e+00	4.468230e-01	false
3796	-1.367665e+00	4.528693e-01	true
3797	-1.367665e+00	4.528693e-01	false
3798	-1.367665e+00	4.528693e-01	false
3799	-1.367665e+00	4.528693e-01	false
3800	-1.367665e+00	4.528693e-01	false
3801	-1.367665e+00	4.528693e-01	false
3802	-1.367665e+00	4.528693e-01	false
3803	-1.367665e+00	4.528693e-01	false
3804	-1.367665e+00	4.528693e-01	false
3805	-1.367665e+00	4.528693e-01	false
3806	-1.367665e+00	4.528693e-01	false
3807	-1.367665e+00	4.528693e-01	false
3808	-1.367665e+00	4.528693e-01	false
3809	-1.367665e+00	4.528693e-01	false
3810	-1.520950e+00	4.377500e-01	true
3811	-1.246655e+00	4.199521e-01	true
3812	-1.246655e+00	4.199521e-01	false
3813	-1.246655e+00	4.199521e-01	false
3814	-1.307974e+00	4.070720e-01	true
3815	-1.307974e+00	4.070720e-01	false
3816	-1.307974e+00	4.070720e-01	false
3817	-1.307974e+00	4.070720e-01	false
3818	-1.307974e+00	4.070720e-01	false
3819	-1.307974e+00	4.070720e-01	false
3820	-1.307974e+00	4.070720e-01	false
3821	-1.307974e+00	4.070720e-01	false
3822	-1.307974e+00	4.070720e-01	false
3823	-1.536071e+00	4.051635e-01	true
3824	-1.834275e+00	3.993812e-01	true
3825	-1.834275e+00	3.993812e-01	false
3826	-1.627923e+00	3.742681e-01	true
3827	-1.627923e+00	3.742681e-01	false
3828	-1.627923e+00	3.742681e-01	false
3829	-1.627923e+00	3.742681e-01	false
3830	-1.461206e+00	3.776246e-01	true
3831	-1.338634e+00	3.734020e-01	true
3832	-1.338634e+00	3.734020e-01	false
3833	-1.338634e+00	3.734020e-01	false
3834	-1.721915e+00	3.731714e-01	true
3835	-1.660957e+00	3.765775e-01	true
3836	-1.660957e+00	3.765775e-01	false
3837	-1.593381e+00	3.810124e-01	true
3838	-1.666054e+00	3.845348e-01	true
3839	-1.666054e+00	3.845348e-01	false
3840	-1.666054e+00	3.845348e-01	false
3841	-1.618040e+00	3.741799e-01	true
3842	-1.618040e+00	3.741799e-01	false
3843	-1.618040e+00	3.741799e-01	false
3844	-1.618040e+00	3.741799e-01	false
3845	-1.618040e+00	3.741799e-01	false
3846	-1.618040e+00	3.741799e-01	false
3847	-1.618040e+00	3.741799e-01	false
3848	-1.618040e+00	3.741799e-01	false
3849	-1.618040e+00	3.741799e-01	false
3850	-1.618040e+00	3.741799e-01	false
3851	-1.618040e+00	3.741799e-01	false
3852	-1.618040e+00	3.741799e-01	false
3853	-1.618040e+00	3.741799e-01	false
3854	-1.618040e+00	3.741799e-01	false
3855	-1.618040e+00	3.741799e-01	false
3856	-1.618040e+00	3.741799e-01	false
3857	-1.618040e+00	3.741799e-01	false
3858	-1.618040e+00	3.741799e-01	false
3859	-1.618040e+00	3.741799e-01	false
3860	-1.618040e+00	3.741799e-01	false
3861	-1.618040e+00	3.741799e-01	false
3862	-1.618040e+00	3.741799e-01	false
3863	-1.618040e+00	3.741799e-01	false
3864	-1.618040e+00	3.741799e-01	false
3865	-1.618040e+00	3.741799e-01	false
3866	-1.618040e+00	3.741799e-01	false
3867	-1.618040e+00	3.741799e-01	false
3868	-1.618040e+00	3.741799e-01	false
3869	-1.618040e+00	3.741799e-01	false
3870	-1.618040e+00	3.741799e-01	false
3871	-1.618040e+00	3.741799e-01	false
3872	-1.618040e+00	3.741799e-01	false
3873	-1.618040e+00	3.741799e-01	false
3874	-1.618040e+00	3.741799e-01	false
3875	-1.618040e+00	3.741799e-01	false
3876	-1.618040e+00	3.741799e-01	false
3877	-1.538475e+00	3.462838e-01	true
3878	-1.657877e+00	3.603751e-01	true
3879	-1.657877e+00	3.603751e-01	false
3880	-1.657877e+00	3.603751e-01	false
3881	-1.428578e+00	3.623735e-01	true
3882	-1.340520e+00	3.665963e-01	true
3883	-1.519290e+00	3.468221e-01	true
3884	-1.519290e+00	3.468221e-01	false
3885	-1.519290e+00	3.468221e-01	false
3886	-1.519290e+00	3.468221e-01	false
3887	-1.519290e+00	3.468221e-01	false
3888	-1.519290e+00	3.468221e-01	false
3889	-1.519290e+00	3.468221e-01	false
3890	-1.519290e+00	3.468221e-01	false
3891	-1.519290e+00	3.468221e-01	false
3892	-1.519290e+00	3.468221e-01	false
3893	-1.519290e+00	3.468221e-01	false
3894	-1.519290e+00	3.468221e-01	false
3895	-1.519290e+00	3.468221e-01	false
3896	-1.519290e+00	3.468221e-01	false
3897	-1.519290e+00	3.468221e-01	false
3898	-1.519290e+00	3.468221e-01	false
3899	-1.519290e+00	3.468221e-01	false
3900	-1.519290e+00	3.468221e-01	false
3901	-1.519290e+00	3.468221e-01	false
3902	-1.468161e+00	3.270074e-01	true
3903	-1.468161e+00	3.270074e-01	false
3904	-1.468161e+00	3.270074e-01	false
3905	-1.468161e+00	3.270074e-01	false
3906	-1.557084e+00	3.444622e-01	true
3907	-1.545053e+00	3.557459e-01	true
3908	-1.331091e+00	3.419539e-01	true
3909	-1.297539e+00	3.453578e-01	true
3910	-1.297539e+00	3.453578e-01	false
3911	-1.447982e+00	3.354443e-01	true
3912	-1.447982e+00	3.354443e-01	false
3913	-1.191702e+00	3.292980e-01	true
3914	-1.191702e+00	3.292980e-01	false
3915	-1.191702e+00	3.292980e-01	false
3916	-1.189900e+00	3.288317e-01	true
3917	-1.307264e+00	3.168615e-01	true
3918	-1.307264e+00	3.168615e-01	false
3919	-1.307264e+00	3.168615e-01	false
3920	-1.307264e+00	3.168615e-01	false
3921	-1.307264e+00	3.168615e-01	false
3922	-1.307264e+00	3.168615e-01	false
3923	-1.307264e+00	3.168615e-01	false
3924	-1.307264e+00	3.168615e-01	false
3925	-1.307264e+00	3.168615e-01	false
3926	-1.307264e+00	3.168615e-01	false
3927	-1.307264e+00	3.168615e-01	false
3928	-1.307264e+00	3.168615e-01	false
3929	-1.307264e+00	3.168615e-01	false
3930	-1.307264e+00	3.168615e-01	false
3931	-1.307264e+00	3.168615e-01	false
3932	-1.307264e+00	3.168615e-01	false
3933	-1.307264e+00	3.168615e-01	false
3934	-1.195166e+00	3.116755e-01	true
3935	-1.195166e+00	3.116755e-01	false
3936	-1.167189e+00	3.215995e-01	true
3937	-1.008726e+00	3.236204e-01	true
3938	-1.008726e+00	3.236204e-01	false
3939	-1.008726e+00	3.236204e-01	false
3940	-1.008726e+00	3.236204e-01	false
3941	-1.008726e+00	3.236204e-01	false
3942	-1.008726e+00	3.236204e-01	false
3943	-1.055500e+00	3.210340e-01	true
3944	-1.055500e+00	3.210340e-01	false
3945	-1.055500e+00	3.210340e-01	false
3946	-1.055500e+00	3.210340e-01	false
3947	-1.055500e+00	3.210340e-01	false
3948	-1.055500e+00	3.210340e-01	false
3949	-1.055500e+00	3.210340e-01	false
3950	-1.055500e+00	3.210340e-01	false
3951	-1.055500e+00	3.210340e-01	false
3952	-1.055500e+00	3.210340e-01	false
3953	-1.055500e+00	3.210340e-01	false
3954	-1.055500e+00	3.210340e-01	false
3955	-1.055500e+00	3.210340e-01	false
3956	-1.055500e+00	3.210340e-01	false
3957	-1.072842e+00	3.162776e-01	true
3958	-1.037786e+00	3.307748e-01	true
3959	-1.111109e+00	3.237641e-01	true
3960	-1.007594e+00	3.240579e-01	true
3961	-9.015136e-01	3.122149e-01	true
3962	-6.463872e-01	3.232241e-01	true
3963	-6.463872e-01	3.232241e-01	false
3964	-6.463872e-01	3.232241e-01	false
3965	-6.463872e-01	3.232241e-01	false
3966	-6.463872e-01	3.232241e-01	false
3967	-6.475396e-01	3.134889e-01	true
3968	-6.475396e-01	3.134889e-01	false
3969	-9.904098e-01	3.100707e-01	true
3970	-9.904098e-01	3.100707e-01	false
3971	-1.071851e+00	2.892634e-01	true
3972	-1.071851e+00	2.892634e-01	false
